,Cómo leer esta validación,Unnamed: 1,Unnamed: 2
0,,,
1,Elemento,Definición,Interpretación
2,Baseline greedy,El modelo elige top-1 en cada paso.,Los 20 problemas incluidos fallaron con este baseline.
3,Rama top-2,"Se mantiene el prefijo, se fuerza top-2 en una posición y se continúa greedy.",Una rama PASS constituye una recuperación local contrafactual.
4,Lookahead,Continuación corta de 12 tokens para todas las posiciones elegibles.,Sirve para ordenar; no determina por sí mismo si el programa pasa.
5,Presupuesto k,Cantidad máxima de ramas completas por problema.,Todos los selectores se comparan con el mismo k.
6,Problema recuperado,Al menos una rama seleccionada pasó los tests base.,Es la métrica primaria por problema.
7,Precisión de rama,Ramas PASS / ramas nominales seleccionadas.,"Mide densidad de ramas útiles, no cobertura del oracle."
8,No evaluada completa,La posición tiene lookahead pero no rama completa.,No debe interpretarse como FAIL.
9,Límite,No se completaron todas las 1.649 posiciones ni se ejecutó HumanEval+.,Todavía no conocemos el oracle exhaustivo ni la robustez reforzada.
10,,,
11,Fuentes reproducibles,,
12,Archivo,Contenido,Ruta de origen
13,validation_report.json,Configuración y resultados agregados,frozen_selector_validation_checkpoint (1).zip
14,branches.jsonl,255 ramas completas únicas,frozen_selector_validation_checkpoint (1).zip
15,lookaheads.jsonl,1.649 posiciones con continuación corta,frozen_selector_validation_checkpoint (1).zip
,Validación de branching adaptativo — 20 problemas,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
0,Qwen2.5-Coder-7B · HumanEval/26 excluido por desarrollo · tests base de HumanEval,,,,,,,,,Selector,Problemas recuperados,
1,,,,,,,,,,Semántico,10,
2,Problemas,,Lookaheads cortos,,Ramas completas,,Posiciones sin rama completa,,,Entropía,10,
3,20,,1649,,255,,1394,,,Margen,10,
4,,,,,,,,,,Aleatorio,6,
5,,,,,,,,,,,,
6,Selector,Problemas recuperados,Tasa,Ramas PASS,Ramas nominales,Precisión de rama,Brecha vs random,Lectura,,,,
7,Semántico,10,0.5,15,100,0.15,4,"Complementario, pero no superior a entropía",,,,
8,Entropía,10,0.5,21,100,0.21,4,Mejor con presupuestos pequeños,,,,
9,Margen,10,0.5,21,100,0.21,4,Casi redundante con entropía,,,,
10,Aleatorio,6,0.3,7,100,0.07,0,Control de referencia,,,,
11,,,,,,,,,,,,
12,,,,,,,,,,,,
13,Conclusión defendible,,,,,,,,,,,
14,"Cambiar una decisión top-1 por top-2 recuperó 10 de 20 problemas con cinco ramas. El selector semántico superó al control aleatorio, pero empató con entropía y margen. Su valor potencial es aportar trayectorias diferentes para una política híbrida.",,,,,,,,,,,
15,,,,,,,,,,,,
16,,,,,,,,,,,,
17,,,,,,,,,,,,
18,,,,,,,,,,Selector,PASS,FAIL
19,,,,,,,,,,Semántico,15,85
20,,,,,,,,,,Entropía,21,79
21,,,,,,,,,,Margen,21,79
22,,,,,,,,,,Aleatorio,7,93
,task_id,selector,rank,position,branch_passed,recovered_within_k,Unnamed: 6,Ramas permitidas,Semántico,Entropía,Margen,Aleatorio,Unnamed: 12,Ramas permitidas.1,Semántico.1,Entropía.1,Margen.1,Aleatorio.1,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
116,HumanEval/154,17,[i, for,0.685945987701416,0.7856217175722122,0.7456140350877193,0,1,1,1,1,0.6328269449995787,"Traceback (most recent call last):
  File ""/tmp/tmpvvwvp1hm/candidate.py"", line 32, in <module>
    check(cycpattern_check)
  File ""/tmp/tmpvvwvp1hm/candidate.py"", line 26, in check
    assert  candidate(""efef"",""fee"") == True , ""test #3""
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AssertionError: test #3","```python
def cycpattern_check(a, b):
    return any(b in a for _ in range(len(b)))
```"
117,HumanEval/154,8,","," ,",0.07175584137439728,0.9759830245748162,0.19298245614035084,0,0,0,0,1,1.6732992950001062,"Traceback (most recent call last):
  File ""/tmp/tmpklevjmru/candidate.py"", line 32, in <module>
    check(cycpattern_check)
  File ""/tmp/tmpklevjmru/candidate.py"", line 26, in check
    assert  candidate(""efef"",""fee"") == True , ""test #3""
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AssertionError: test #3","```python
def cycpattern_check(a , b):
    return any(b in a[i:] + a[:i] for i in range(len(b)))
```"
118,HumanEval/154,14,(b,(a,0.6564154624938965,0.28828150033950806,0.28947368421052627,0,0,1,1,0,1.2880526589997316,"Traceback (most recent call last):
  File ""/tmp/tmpchpp362u/candidate.py"", line 32, in <module>
    check(cycpattern_check)
  File ""/tmp/tmpchpp362u/candidate.py"", line 24, in check
    assert  candidate(""yello"",""ell"") == True , ""test #1""
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AssertionError: test #1","```python
def cycpattern_check(a, b):
    return any(a in b[i:] + b[:i] for i in range(len(b)))
```"
119,HumanEval/154,20, a, b,3.443366222199984e-05,0.9999963948571349,0.15789473684210523,0,0,0,0,1,0.9031744399999297,"Traceback (most recent call last):
  File ""/tmp/tmpauao3kdu/candidate.py"", line 32, in <module>
    check(cycpattern_check)
  File ""/tmp/tmpauao3kdu/candidate.py"", line 26, in check
    assert  candidate(""efef"",""fee"") == True , ""test #3""
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AssertionError: test #3","```python
def cycpattern_check(a, b):
    return any(b in a[i:] + b[:i] for i in range(len(b)))
```"
120,HumanEval/154,21,[:,[,5.3992578614270315e-05,0.9999922211582088,0.7456140350877192,0,1,0,0,0,0.903836665000199,"Traceback (most recent call last):
  File ""/tmp/tmp55tniz5f/candidate.py"", line 32, in <module>
    check(cycpattern_check)
  File ""/tmp/tmp55tniz5f/candidate.py"", line 26, in check
    assert  candidate(""efef"",""fee"") == True , ""test #3""
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AssertionError: test #3","```python
def cycpattern_check(a, b):
    return any(b in a[i:] + a[0:i] for i in range(len(b)))
```"
121,HumanEval/154,13, any, b,0.378434956073761,0.7662446200847626,0.7894736842105262,0,1,1,1,0,1.6159552510007416,"Traceback (most recent call last):
  File ""/tmp/tmp42awm0go/candidate.py"", line 32, in <module>
    check(cycpattern_check)
  File ""/tmp/tmp42awm0go/candidate.py"", line 26, in check
    assert  candidate(""efef"",""fee"") == True , ""test #3""
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AssertionError: test #3","```python
def cycpattern_check(a, b):
    return b in a or any(a[i:] + a[:i] in b for i in range(len(a)))
```"
122,HumanEval/154,3,def,   ,0.01906631886959076,0.9965602469164878,0.7543859649122807,0,1,0,0,1,1.468607036999856,"File ""/tmp/tmprhds1ojw/candidate.py"", line 13
    return any(b in a[i:] + a[:i] for i in range(len(b)))
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
SyntaxError: 'return' outside function","```python
    return any(b in a[i:] + a[:i] for i in range(len(b)))
```"
123,HumanEval/154,15, in,[i,0.6559587717056274,0.584469273686409,0.40350877192982454,1,0,1,1,0,1.2211450509994393,,"```python
def cycpattern_check(a, b):
    return any(b[i:] + b[:i] in a for i in range(len(b)))
```"
124,HumanEval/154,12, return, if,1.4478410482406616,0.2908336967229843,0.8421052631578947,1,1,1,1,0,3.1272692309994454,,"```python
def cycpattern_check(a, b):
    if b in a:
        return True
    for i in range(1, len(b)):
        rotated = b[i:] + b[:i]
        if rotated in a:
            return True
    return False
```"
125,HumanEval/163,25, return, even,0.2735329568386078,0.8718058913946152,0.7095238095238096,0,1,1,1,0,2.009122700000262,"Traceback (most recent call last):
  File ""/tmp/tmpve0krdhb/candidate.py"", line 32, in <module>
    check(generate_integers)
  File ""/tmp/tmpve0krdhb/candidate.py"", line 22, in check
    assert candidate(2, 10) == [2, 4, 6, 8], ""Test 1""
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AssertionError: Test 1","def generate_integers(a, b):
    start = min(a, b)
    end = max(a, b)
    even_digits = [i for i in range(start, end + 1) if i % 2 == 0]
    return even_digits"
126,HumanEval/163,32,(start,(max,0.000561548164114356,0.9999460090502907,0.6761904761904761,0,0,0,0,1,1.0289579769996635,"Traceback (most recent call last):
  File ""/tmp/tmpt0ua97ci/candidate.py"", line 31, in <module>
    check(generate_integers)
  File ""/tmp/tmpt0ua97ci/candidate.py"", line 21, in check
    assert candidate(2, 10) == [2, 4, 6, 8], ""Test 1""
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AssertionError: Test 1","def generate_integers(a, b):
    start = min(a, b)
    end = max(a, b)
    return [i for i in range(max(start, 2), end + 1, 2)]"
127,HumanEval/163,13,",",",b",0.00041664624586701393,0.9999430468997161,0.5285714285714286,0,0,0,0,1,2.2010163429995373,"Traceback (most recent call last):
  File ""/tmp/tmpse3t2gwy/candidate.py"", line 31, in <module>
    check(generate_integers)
  File ""/tmp/tmpse3t2gwy/candidate.py"", line 21, in check
    assert candidate(2, 10) == [2, 4, 6, 8], ""Test 1""
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AssertionError: Test 1","def generate_integers(a, b):
    start = min(a,b)
    end = max(a,b)
    return [i for i in range(start, end+1) if i % 2 == 0]"
128,HumanEval/163,27,i,x,1.1054339408874512,0.3010013997554779,0.10476190476190476,0,0,1,1,0,1.485982420000255,"Traceback (most recent call last):
  File ""/tmp/tmpme33ef33/candidate.py"", line 31, in <module>
    check(generate_integers)
  File ""/tmp/tmpme33ef33/candidate.py"", line 21, in check
    assert candidate(2, 10) == [2, 4, 6, 8], ""Test 1""
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AssertionError: Test 1","def generate_integers(a, b):
    start = min(a, b)
    end = max(a, b)
    return [x for x in range(start, end + 1) if x % 2 == 0]"
129,HumanEval/163,7,"):
",):,0.00802297331392765,0.9983190032653511,0.7095238095238096,0,1,0,0,0,2.3208774710001308,"Traceback (most recent call last):
  File ""/tmp/tmpltq3s2j4/candidate.py"", line 29, in <module>
    check(generate_integers)
  File ""/tmp/tmpltq3s2j4/candidate.py"", line 19, in check
    assert candidate(2, 10) == [2, 4, 6, 8], ""Test 1""
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AssertionError: Test 1","def generate_integers(a, b): 
    return sorted([i for i in range(min(a, b), max(a, b) + 1) if i % 2 == 0])"
130,HumanEval/163,28, for, if,5.14493185619358e-05,0.9999947287831219,0.7333333333333334,0,1,0,0,0,1.8910195059997932,"Traceback (most recent call last):
  File ""/tmp/tmpk6asv1u6/candidate.py"", line 31, in <module>
    check(generate_integers)
  File ""/tmp/tmpk6asv1u6/candidate.py"", line 21, in check
    assert candidate(2, 10) == [2, 4, 6, 8], ""Test 1""
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AssertionError: Test 1","def generate_integers(a, b):
    start = min(a, b)
    end = max(a, b)
    return [i if i % 2 == 0 else None for i in range(start, end + 1)] if start <= end else []"
131,HumanEval/163,10, =,",",0.6884926557540894,0.10121139883995056,0.719047619047619,0,1,1,1,0,2.256947453999601,"Traceback (most recent call last):
  File ""/tmp/tmpi64sih2q/candidate.py"", line 30, in <module>
    check(generate_integers)
  File ""/tmp/tmpi64sih2q/candidate.py"", line 20, in check
    assert candidate(2, 10) == [2, 4, 6, 8], ""Test 1""
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AssertionError: Test 1","def generate_integers(a, b):
    start, end = sorted([a, b])
    return [i for i in range(start, end + 1) if i % 2 == 0]"
132,HumanEval/163,9, start," """"""
",1.4991663694381714,0.16073483228683472,0.5666666666666668,0,0,1,1,0,8.43286198900023,"Traceback (most recent call last):
  File ""/tmp/tmpi3abc0tn/candidate.py"", line 39, in <module>
    check(generate_integers)
  File ""/tmp/tmpi3abc0tn/candidate.py"", line 29, in check
    assert candidate(2, 10) == [2, 4, 6, 8], ""Test 1""
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AssertionError: Test 1","def generate_integers(a, b):
    """"""
    Given two positive integers a and b, return the even digits between a
    and b, in ascending order.

    For example:
    generate_integers(2, 8) => [2, 4, 6, 8]
    generate_integers(8, 2) => [2, 4, 6, 8]
    generate_integers(10, 14) => []
    """"""
    start, end = sorted([a, b])
    return [i for i in range(start, end + 1) if i % 2 == 0]"
133,HumanEval/163,23,")
",),0.21610578894615173,0.8882894441485405,0.6952380952380953,0,0,1,1,1,1.812441485999443,"Traceback (most recent call last):
  File ""/tmp/tmpfwy5nf5i/candidate.py"", line 31, in <module>
    check(generate_integers)
  File ""/tmp/tmpfwy5nf5i/candidate.py"", line 21, in check
    assert candidate(2, 10) == [2, 4, 6, 8], ""Test 1""
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AssertionError: Test 1","def generate_integers(a, b):
    start = min(a, b)
    end = max(a, b) + 1
    return [i for i in range(start, end) if i % 2 == 0]"
134,HumanEval/163,14, b, ,1.0252131687593646e-05,0.9999993926197561,0.7904761904761904,0,1,0,0,0,3.7840022510008566,"Traceback (most recent call last):
  File ""/tmp/tmp88kdovmi/candidate.py"", line 31, in <module>
    check(generate_integers)
  File ""/tmp/tmp88kdovmi/candidate.py"", line 21, in check
    assert candidate(2, 10) == [2, 4, 6, 8], ""Test 1""
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AssertionError: Test 1","def generate_integers(a, b):
    start = min(a, 2) if a % 2 == 0 else min(a, 4)
    end = max(b, 8) if b % 2 == 0 else max(b, 6)
    return list(range(start, end + 1, 2))"
135,HumanEval/163,24,   ,"    
",0.004107308574020863,0.999053467909107,0.6761904761904761,0,0,0,0,1,1.7462523839994901,"Traceback (most recent call last):
  File ""/tmp/tmp7ohkqwzl/candidate.py"", line 32, in <module>
    check(generate_integers)
  File ""/tmp/tmp7ohkqwzl/candidate.py"", line 22, in check
    assert candidate(2, 10) == [2, 4, 6, 8], ""Test 1""
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AssertionError: Test 1","def generate_integers(a, b):
    start = min(a, b)
    end = max(a, b)
    
    return [i for i in range(start, end + 1) if i % 2 == 0]"
136,HumanEval/163,6, b," 
",9.674020111560822e-05,0.9999930474667735,0.43333333333333335,0,0,0,0,1,9.469668198999898,SyntaxError: unmatched ')' at line 1,"def generate_integers(a, 
```python
    b):
    """"""
    Given two positive integers a and b, return the even digits between a
    and b, in ascending order.

    For example:
    generate_integers(2, 8) => [2, 4, 6, 8]
    generate_integers(8, 2) => [2, 4, 6, 8]
    generate_integers(10, 14) => []
    """"""
    result = []
    for num in range(min(a, b), max(a, b) + 1):
        if num % 2 == 0:
            result.append(num)
    return result
```"
137,HumanEval/32,157,(find,/find,6.058149301679805e-05,0.9999942780324318,0.33884297520661155,0,0,0,0,1,7.198129596999934,"Traceback (most recent call last):
  File ""/tmp/tmpyv0vtldx/candidate.py"", line 51, in <module>
    check(find_zero)
  File ""/tmp/tmpyv0vtldx/candidate.py"", line 47, in check
    assert math.fabs(poly(coeffs, solution)) < 1e-4
                     ^^^^
NameError: name 'poly' is not defined","import math


def poly(xs: list, x: float):
    """"""
    Evaluates polynomial with coefficients xs at point x.
    return xs[0] + xs[1] * x + xs[1] * x^2 + .... xs[n] * x^n
    """"""
    return sum([coeff * math.pow(x, i) for i, coeff in enumerate(xs)])


def find_zero(xs: list):
    """""" xs are coefficients of a polynomial.
    find_zero find x such that poly(x) = 0.
    find_zero returns only one zero point, even if there are many.
    Moreover, find_zero only takes list xs having even number of coefficients
    and largest non zero coefficient as it guarantees
    a solution.
    >>> round/find_zero([1, 2]), 2) # f(x) = 1 + 2x
    -0.5
    >>> round(find_zero([-6, 11, -6, 1]), 2) # (x - 1) * (x - 2) * (x - 3) = -6 + 11x - 6x^2 + x^3
    1.0
    """"""
   "
138,HumanEval/32,155, >>>," """"""
",0.23831315338611603,0.874079130589962,0.6322314049586777,0,0,1,1,0,7.329434430000219,"Traceback (most recent call last):
  File ""/tmp/tmplsskp0rt/candidate.py"", line 58, in <module>
    check(find_zero)
  File ""/tmp/tmplsskp0rt/candidate.py"", line 54, in check
    assert math.fabs(poly(coeffs, solution)) < 1e-4
                     ^^^^
NameError: name 'poly' is not defined","import math


def poly(xs: list, x: float):
    """"""
    Evaluates polynomial with coefficients xs at point x.
    return xs[0] + xs[1] * x + xs[1] * x^2 + .... xs[n] * x^n
    """"""
    return sum([coeff * math.pow(x, i) for i, coeff in enumerate(xs)])


def find_zero(xs: list):
    """""" xs are coefficients of a polynomial.
    find_zero find x such that poly(x) = 0.
    find_zero returns only one zero point, even if there are many.
    Moreover, find_zero only takes list xs having even number of coefficients
    and largest non zero coefficient as it guarantees
    a solution.
    """"""
    if len(xs) % 2 != 0:
        raise ValueError(""List must have an even number of coefficients"")
    
    if xs[-1] == 0:
        raise ValueError(""Largest non-zero coefficient must be present"")
    
    def f(x):
        return poly(xs, x)
    
    def df(x):
        return sum([i * coeff * math.pow(x, i - 1) for i, coeff in enumerate(xs) if i > 0])
    
"
139,HumanEval/32,115, one, only,0.745757520198822,0.06949225068092346,0.1549586776859504,0,0,1,1,0,10.033708990999912,"Traceback (most recent call last):
  File ""/tmp/tmpjsspvwiw/candidate.py"", line 51, in <module>
    check(find_zero)
  File ""/tmp/tmpjsspvwiw/candidate.py"", line 47, in check
    assert math.fabs(poly(coeffs, solution)) < 1e-4
                     ^^^^
NameError: name 'poly' is not defined","import math


def poly(xs: list, x: float):
    """"""
    Evaluates polynomial with coefficients xs at point x.
    return xs[0] + xs[1] * x + xs[1] * x^2 + .... xs[n] * x^n
    """"""
    return sum([coeff * math.pow(x, i) for i, coeff in enumerate(xs)])


def find_zero(xs: list):
    """""" xs are coefficients of a polynomial.
    find_zero find x such that poly(x) = 0.
    find_zero returns only only zero point, even if there are many.
    Moreover, find_zero only takes list xs having even number of coefficients
    and largest non zero coefficient as it guarantees
    a solution.
    >>> round(find_zero([1, 2]), 2) # f(x) = 1 + 2x
    -0.5
    >>> round(find_zero([-6, 11, -6, 1]), 2) # (x - 1) * (x - 2) * (x - 3) = -6 + 11x - 6x^2 + x^3
    1.0
    """"""
   "
140,HumanEval/32,14," """"""
", return,0.6638559103012085,0.34951093792915344,0.7871900826446282,0,0,1,1,0,12.10075261699967,"Traceback (most recent call last):
  File ""/tmp/tmpbb8f77jt/candidate.py"", line 56, in <module>
    check(find_zero)
  File ""/tmp/tmpbb8f77jt/candidate.py"", line 51, in check
    solution = candidate(copy.deepcopy(coeffs))
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/tmp/tmpbb8f77jt/candidate.py"", line 27, in find_zero
    fx = f(x)
         ^^^^
  File ""/tmp/tmpbb8f77jt/candidate.py"", line 20, in f
    return poly(xs, x)
           ^^^^
NameError: name 'poly' is not defined","import math


def poly(xs: list, x: float):
    return sum([coeff * math.pow(x, i) for i, coeff in enumerate(xs)])


def find_zero(xs: list):
    if len(xs) % 2 != 0 or xs[-1] == 0:
        raise ValueError(""Invalid input: xs must have an even number of coefficients and a non-zero leading coefficient."")
    
    def f(x):
        return poly(xs, x)
    
    def df(x):
        return sum([i * coeff * math.pow(x, i - 1) for i, coeff in enumerate(xs) if i > 0])
    
    x = 0.0
    while True:
        fx = f(x)
        dfx = df(x)
        if abs(fx) < 1e-6:
            return round(x, 2)
        x -= fx / dfx"
141,HumanEval/32,42,1,2,0.29018735885620117,0.8320825770497322,0.3278236914600551,0,0,1,1,0,14.88748657799988,"Traceback (most recent call last):
  File ""/tmp/tmpas7xzsel/candidate.py"", line 51, in <module>
    check(find_zero)
  File ""/tmp/tmpas7xzsel/candidate.py"", line 47, in check
    assert math.fabs(poly(coeffs, solution)) < 1e-4
                     ^^^^
NameError: name 'poly' is not defined","import math


def poly(xs: list, x: float):
    """"""
    Evaluates polynomial with coefficients xs at point x.
    return xs[0] + xs[1] * x + xs[2] * x^2 + .... xs[n] * x^n
    """"""
    return sum([coeff * math.pow(x, i) for i, coeff in enumerate(xs)])


def find_zero(xs: list):
    """""" xs are coefficients of a polynomial.
    find_zero find x such that poly(x) = 0.
    find_zero returns only one zero point, even if there are many.
    Moreover, find_zero only takes list xs having even number of coefficients
    and largest non zero coefficient as it guarantees
    a solution.
    >>> round(find_zero([1, 2]), 2) # f(x) = 1 + 2x
    -0.5
    >>> round(find_zero([-6, 11, -6, 1]), 2) # (x - 1) * (x - 2) * (x - 3) = -6 + 11x - 6x^2 + x^3
    1.0
    """"""
   "
142,HumanEval/32,2,"


","
",1.1373789310455322,0.011755824089050293,0.7465564738292011,0,0,1,1,0,4.309326999000405,"Traceback (most recent call last):
  File ""/tmp/tmp108awqu2/candidate.py"", line 42, in <module>
    check(find_zero)
  File ""/tmp/tmp108awqu2/candidate.py"", line 37, in check
    solution = candidate(copy.deepcopy(coeffs))
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/tmp/tmp108awqu2/candidate.py"", line 17, in find_zero
    return fsolve(poly, 0, args=(xs))[0]
                  ^^^^
NameError: name 'poly' is not defined","import math
from scipy.optimize import fsolve

def poly(xs: list, x: float):
    return sum([coeff * math.pow(x, i) for i, coeff in enumerate(xs)])

def find_zero(xs: list):
    return fsolve(poly, 0, args=(xs))[0]"
143,HumanEval/32,99, find, finds,0.13949035108089447,0.9376557301729918,0.1549586776859504,0,0,0,0,1,11.108119681999597,"Traceback (most recent call last):
  File ""/tmp/tmp_c_3n_f_/candidate.py"", line 51, in <module>
    check(find_zero)
  File ""/tmp/tmp_c_3n_f_/candidate.py"", line 47, in check
    assert math.fabs(poly(coeffs, solution)) < 1e-4
                     ^^^^
NameError: name 'poly' is not defined","import math


def poly(xs: list, x: float):
    """"""
    Evaluates polynomial with coefficients xs at point x.
    return xs[0] + xs[1] * x + xs[1] * x^2 + .... xs[n] * x^n
    """"""
    return sum([coeff * math.pow(x, i) for i, coeff in enumerate(xs)])


def find_zero(xs: list):
    """""" xs are coefficients of a polynomial.
    find_zero finds x such that poly(x) = 0.
    find_zero returns only one zero point, even if there are many.
    Moreover, find_zero only takes list xs having even number of coefficients
    and largest non zero coefficient as it guarantees
    a solution.
    >>> round(find_zero([1, 2]), 2) # f(x) = 1 + 2x
    -0.5
    >>> round(find_zero([-6, 11, -6, 1]), 2) # (x - 1) * (x - 2) * (x - 3) = -6 + 11x - 6x^2 + x^3
    1.0
    """"""
   "
144,HumanEval/32,168, #, ,0.004474733490496874,0.9991746286395937,0.5537190082644629,0,0,0,0,1,6.431185125999946,SyntaxError: unterminated triple-quoted string literal (detected at line 13) at line 4,"import math


def poly(xs: list, x: float):
    """"""
    Evaluates polynomial with coefficients xs at point x.
    return xs[0] + xs[1] * x + xs[1] * x^2 + .... xs[n] * x^n
    """"""
    return sum([coeff * math.pow(x, i) for i, coeff in enumerate(xs)])


def find_zero(xs: list):
    """""" xs are coefficients of a polynomial.
    find_zero find x such that poly(x) = 0.
    find_zero returns only one zero point, even if there are many.
    Moreover, find_zero only takes list xs having even number of coefficients
    and largest non zero coefficient as it guarantees
    a solution.
    >>> round(find_zero([1, 2]), 2)  # f(x) = 1 + 2x
    -0.5
    >>> round(find_zero([-6, 11, -6, 1]), 2)  # (x - 1) * (x - 2) * (x - 3) = -6 + 11x - 6x^2 + x^3
    1.0
   "
145,HumanEval/32,64, *, +,5.547294131247327e-05,0.9999960532404089,0.8491735537190083,0,1,0,0,0,13.422367934999784,SyntaxError: unterminated triple-quoted string literal (detected at line 13) at line 4,"import math


def poly(xs: list, x: float):
    """"""
    Evaluates polynomial with coefficients xs at point x.
    return xs[0] + xs[1] * x + xs[1] * x^2 + .... xs[n] * x^n
    """"""
    return sum([coeff + xs[1] * x**i for i, coeff in enumerate(xs)])


def find_zero(xs: list):
    """""" xs are coefficients of a polynomial.
    find_zero find x such that poly(x) = 0.
    find_zero returns only only zero point, even if there are many.
    Moreover, find_zero only takes list xs having even number of coefficients
    and largest non zero coefficient as it guarantees
    a solution.
    >>> round(find_zero([1, 2]), 2) # f(x) = 1 + 2x
    -0.5
    >>> round(find_zero([-6, 11, -6, 1]), 2) # (x - 1) * (x - 2) * (x - 3) = -6 + 11x - 6x^2 + x^3
    1.0
   "
146,HumanEval/32,39, +,^,0.00023023040557745844,0.9999706148464611,0.8409090909090908,0,1,0,0,0,15.075117069000044,SyntaxError: unterminated triple-quoted string literal (detected at line 13) at line 4,"import math


def poly(xs: list, x: float):
    """"""
    Evaluates polynomial with coefficients xs at point x.
    return xs[0] + xs[1] * x^2 + xs[2] * x^3 + .... xs[n] * x^n
    """"""
    return sum([coeff * math.pow(x, i) for i, coeff in enumerate(xs)])


def find_zero(xs: list):
    """""" xs are coefficients of a polynomial.
    find_zero find x such that poly(x) = 0.
    find_zero returns only one zero point, even if there are many.
    Moreover, find_zero only takes list xs having even number of coefficients
    and largest non zero coefficient as it guarantees
    a solution.
    >>> round(find_zero([1, 2]), 2) # f(x) = 1 + 2x
    -0.5
    >>> round(find_zero([-6, 11, -6, 1]), 2) # (x - 1) * (x - 2) * (x - 3) = -6 + 11x - 6x^2 + x^3
    1.0
   "
